['p12', '00:27:05', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:08', 'pan', 'geo-0-1', '-5', '0', 'Sensemaking']
['p12', '00:32:08', 'pan', 'geo-0-1', '-5', '1', 'Sensemaking']
['p12', '00:32:08', 'pan', 'geo-0-1', '-3', '0', 'Sensemaking']
['p12', '00:32:08', 'pan', 'geo-0-1', '-1', '1', 'Sensemaking']
['p12', '00:32:08', 'pan', 'geo-0-1', '-1', '0', 'Sensemaking']
['p12', '00:32:08', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p12', '00:32:08', 'pan', 'geo-0-1', '-1', '0', 'Sensemaking']
['p12', '00:32:08', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p12', '00:32:08', 'pan', 'geo-0-1', '-1', '0', 'Sensemaking']
['p12', '00:32:08', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p12', '00:32:08', 'pan', 'geo-0-1', '-1', '0', 'Sensemaking']
['p12', '00:32:08', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p12', '00:32:08', 'pan', 'geo-0-1', '-1', '0', 'Sensemaking']
['p12', '00:32:08', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p12', '00:32:08', 'pan', 'geo-0-1', '-1', '0', 'Sensemaking']
['p12', '00:32:08', 'pan', 'geo-0-1', '0', '1', 'Sensemaking']
['p12', '00:32:08', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p12', '00:32:08', 'pan', 'geo-0-1', '-1', '0', 'Sensemaking']
['p12', '00:32:09', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p12', '00:32:14', 'pan', 'geo-0-1', '-1', '0', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '-2', '-1', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '-1', '0', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '-3', '0', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '-4', '0', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '-1', '0', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '-2', '0', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '-5', '2', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '-3', '2', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '-1', '2', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '-1', '1', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '-1', '0', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '0', '1', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '-1', '0', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '0', '1', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '-1', '1', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '0', '1', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '0', '1', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:14', 'pan', 'geo-0-1', '0', '1', 'Exploration']
['p12', '00:32:15', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:15', 'pan', 'geo-0-1', '-1', '0', 'Exploration']
['p12', '00:32:15', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:15', 'pan', 'geo-0-1', '-1', '0', 'Exploration']
['p12', '00:32:15', 'pan', 'geo-0-1', '-2', '0', 'Exploration']
['p12', '00:32:15', 'pan', 'geo-0-1', '-6', '0', 'Exploration']
['p12', '00:32:15', 'pan', 'geo-0-1', '-5', '0', 'Exploration']
['p12', '00:32:15', 'pan', 'geo-0-1', '-3', '0', 'Exploration']
['p12', '00:32:15', 'pan', 'geo-0-1', '-2', '1', 'Exploration']
['p12', '00:32:15', 'pan', 'geo-0-1', '-4', '0', 'Exploration']
['p12', '00:32:15', 'pan', 'geo-0-1', '-1', '0', 'Exploration']
['p12', '00:32:15', 'pan', 'geo-0-1', '-1', '1', 'Exploration']
['p12', '00:32:16', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:16', 'clear', 'undefined', 'undefined', 'Exploration']
['p12', '00:32:16', 'brush', 'hist-3', '3-29-29-0_', 'Exploration']
['p12', '00:32:16', 'brush', 'hist-3', '3-28-28-0_', 'Exploration']
['p12', '00:32:16', 'brush', 'hist-3', '3-27-27-0_', 'Exploration']
['p12', '00:32:16', 'brush', 'hist-3', '3-26-26-0_', 'Exploration']
['p12', '00:32:16', 'brush', 'hist-3', '3-25-25-0_', 'Exploration']
['p12', '00:32:16', 'brush', 'hist-3', '3-24-24-0_', 'Exploration']
['p12', '00:32:16', 'brush', 'hist-3', '3-23-23-0_', 'Exploration']
['p12', '00:32:16', 'brush', 'hist-3', '3-24-24-0_', 'Exploration']
['p12', '00:32:16', 'brush', 'hist-3', '3-25-25-0_', 'Exploration']
['p12', '00:32:16', 'brush', 'hist-3', '3-27-27-0_', 'Exploration']
['p12', '00:32:16', 'brush', 'hist-3', '3-30-30-0_', 'Exploration']
['p12', '00:32:16', 'clear', 'undefined', 'undefined', 'Exploration']
['p12', '00:32:16', 'brush', 'hist-4', '4-1-1-0_', 'Exploration']
['p12', '00:32:16', 'brush', 'hist-4', '4-3-3-0_', 'Exploration']
['p12', '00:32:16', 'brush', 'hist-4', '4-5-5-0_', 'Exploration']
['p12', '00:32:16', 'brush', 'hist-4', '4-6-6-0_', 'Exploration']
['p12', '00:32:16', 'brush', 'hist-4', '4-7-7-0_', 'Exploration']
['p12', '00:32:16', 'brush', 'hist-4', '4-8-8-0_', 'Exploration']
['p12', '00:32:17', 'brush', 'hist-4', '4-9-9-0_', 'Exploration']
['p12', '00:32:17', 'brush', 'hist-4', '4-10-10-0_', 'Exploration']
['p12', '00:32:17', 'brush', 'hist-4', '4-11-11-0_', 'Exploration']
['p12', '00:32:17', 'brush', 'hist-4', '4-12-12-0_', 'Exploration']
['p12', '00:32:17', 'brush', 'hist-4', '4-13-13-0_', 'Exploration']
['p12', '00:32:17', 'brush', 'hist-4', '4-14-14-0_', 'Exploration']
['p12', '00:32:17', 'brush', 'hist-4', '4-15-15-0_', 'Exploration']
['p12', '00:32:17', 'brush', 'hist-4', '4-16-16-0_', 'Exploration']
['p12', '00:32:17', 'brush', 'hist-4', '4-17-17-0_', 'Exploration']
['p12', '00:32:17', 'brush', 'hist-4', '4-18-18-0_', 'Exploration']
['p12', '00:32:18', 'brush', 'hist-4', '4-17-17-0_', 'Exploration']
['p12', '00:32:19', 'brush', 'hist-4', '4-18-18-0_', 'Exploration']
['p12', '00:32:19', 'brush', 'hist-4', '4-19-19-0_', 'Exploration']
['p12', '00:32:20', 'clear', 'undefined', 'undefined', 'Exploration']
['p12', '00:32:20', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:20', 'pan', 'geo-0-1', '1', '0', 'Exploration']
['p12', '00:32:20', 'pan', 'geo-0-1', '2', '0', 'Exploration']
['p12', '00:32:20', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:20', 'pan', 'geo-0-1', '1', '0', 'Exploration']
['p12', '00:32:20', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:20', 'pan', 'geo-0-1', '2', '0', 'Exploration']
['p12', '00:32:20', 'pan', 'geo-0-1', '1', '0', 'Exploration']
['p12', '00:32:20', 'pan', 'geo-0-1', '3', '0', 'Exploration']
['p12', '00:32:20', 'pan', 'geo-0-1', '2', '0', 'Exploration']
['p12', '00:32:20', 'pan', 'geo-0-1', '4', '0', 'Exploration']
['p12', '00:32:20', 'pan', 'geo-0-1', '3', '1', 'Exploration']
['p12', '00:32:21', 'pan', 'geo-0-1', '8', '1', 'Exploration']
['p12', '00:32:21', 'pan', 'geo-0-1', '2', '1', 'Exploration']
['p12', '00:32:21', 'pan', 'geo-0-1', '6', '1', 'Exploration']
['p12', '00:32:21', 'pan', 'geo-0-1', '2', '1', 'Exploration']
['p12', '00:32:21', 'pan', 'geo-0-1', '4', '1', 'Exploration']
['p12', '00:32:21', 'pan', 'geo-0-1', '4', '2', 'Exploration']
['p12', '00:32:21', 'pan', 'geo-0-1', '5', '3', 'Exploration']
['p12', '00:32:21', 'pan', 'geo-0-1', '8', '3', 'Exploration']
['p12', '00:32:21', 'pan', 'geo-0-1', '3', '2', 'Exploration']
['p12', '00:32:21', 'pan', 'geo-0-1', '1', '0', 'Exploration']
['p12', '00:32:21', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:21', 'clear', 'undefined', 'undefined', 'Exploration']
['p12', '00:32:21', 'brush', 'hist-4', '4-8-8-0_', 'Exploration']
['p12', '00:32:21', 'brush', 'hist-4', '4-9-9-0_', 'Exploration']
['p12', '00:32:21', 'brush', 'hist-4', '4-10-10-0_', 'Exploration']
['p12', '00:32:21', 'brush', 'hist-4', '4-11-11-0_', 'Exploration']
['p12', '00:32:21', 'brush', 'hist-4', '4-12-12-0_', 'Exploration']
['p12', '00:32:21', 'brush', 'hist-4', '4-13-13-0_', 'Exploration']
['p12', '00:32:22', 'brush', 'hist-4', '4-14-14-0_', 'Exploration']
['p12', '00:32:22', 'brush', 'hist-4', '4-15-15-0_', 'Exploration']
['p12', '00:32:22', 'brush', 'hist-4', '4-16-16-0_', 'Exploration']
['p12', '00:32:22', 'brush', 'hist-4', '4-17-17-0_', 'Exploration']
['p12', '00:32:22', 'brush', 'hist-4', '4-18-18-0_', 'Exploration']
['p12', '00:32:22', 'brush', 'hist-4', '4-19-19-0_', 'Exploration']
['p12', '00:32:22', 'brush', 'hist-4', '4-20-20-0_', 'Exploration']
['p12', '00:32:22', 'brush', 'hist-4', '4-21-21-0_', 'Exploration']
['p12', '00:32:23', 'brush', 'hist-4', '4-22-22-0_', 'Exploration']
['p12', '00:32:23', 'brush', 'hist-4', '4-23-23-0_', 'Exploration']
['p12', '00:32:24', 'brush', 'hist-4', '4-22-22-0_', 'Exploration']
['p12', '00:32:24', 'brush', 'hist-4', '4-21-21-0_', 'Exploration']
['p12', '00:32:24', 'brush', 'hist-4', '4-20-20-0_', 'Exploration']
['p12', '00:32:24', 'brush', 'hist-4', '4-19-19-0_', 'Exploration']
['p12', '00:32:24', 'brush', 'hist-4', '4-18-18-0_', 'Exploration']
['p12', '00:32:25', 'brush', 'hist-4', '4-17-17-0_', 'Exploration']
['p12', '00:32:25', 'brush', 'hist-4', '4-16-16-0_', 'Exploration']
['p12', '00:32:25', 'brush', 'hist-4', '4-15-15-0_', 'Exploration']
['p12', '00:32:25', 'brush', 'hist-4', '4-14-14-0_', 'Exploration']
['p12', '00:32:25', 'brush', 'hist-4', '4-13-13-0_', 'Exploration']
['p12', '00:32:25', 'brush', 'hist-4', '4-12-12-0_', 'Exploration']
['p12', '00:32:25', 'brush', 'hist-4', '4-11-11-0_', 'Exploration']
['p12', '00:32:26', 'brush', 'hist-4', '4-10-10-0_', 'Exploration']
['p12', '00:32:26', 'brush', 'hist-4', '4-9-9-0_', 'Exploration']
['p12', '00:32:26', 'brush', 'hist-4', '4-8-8-0_', 'Exploration']
['p12', '00:32:26', 'brush', 'hist-4', '4-7-7-0_', 'Exploration']
['p12', '00:32:26', 'brush', 'hist-4', '4-6-6-0_', 'Exploration']
['p12', '00:32:26', 'brush', 'hist-4', '4-5-5-0_', 'Exploration']
['p12', '00:32:26', 'brush', 'hist-4', '4-4-4-0_', 'Exploration']
['p12', '00:32:26', 'brush', 'hist-4', '4-3-3-0_', 'Exploration']
['p12', '00:32:26', 'brush', 'hist-4', '4-2-2-0_', 'Exploration']
['p12', '00:32:27', 'brush', 'hist-4', '4-1-1-0_', 'Exploration']
['p12', '00:32:27', 'brush', 'hist-4', '4-0-0-0_', 'Exploration']
['p12', '00:32:28', 'brush', 'hist-4', '4-1-1-0_', 'Exploration']
['p12', '00:32:28', 'brush', 'hist-4', '4-2-2-0_', 'Exploration']
['p12', '00:32:28', 'brush', 'hist-4', '4-3-3-0_', 'Exploration']
['p12', '00:32:28', 'brush', 'hist-4', '4-4-4-0_', 'Exploration']
['p12', '00:32:28', 'brush', 'hist-4', '4-5-5-0_', 'Exploration']
['p12', '00:32:28', 'brush', 'hist-4', '4-7-7-0_', 'Exploration']
['p12', '00:32:28', 'brush', 'hist-4', '4-11-11-0_', 'Exploration']
['p12', '00:32:28', 'brush', 'hist-4', '4-14-14-0_', 'Exploration']
['p12', '00:32:28', 'brush', 'hist-4', '4-15-15-0_', 'Exploration']
['p12', '00:32:28', 'brush', 'hist-4', '4-16-16-0_', 'Exploration']
['p12', '00:32:28', 'brush', 'hist-4', '4-18-18-0_', 'Exploration']
['p12', '00:32:28', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:28', 'pan', 'geo-0-1', '1', '-1', 'Exploration']
['p12', '00:32:29', 'pan', 'geo-0-1', '3', '0', 'Exploration']
['p12', '00:32:29', 'pan', 'geo-0-1', '5', '-2', 'Exploration']
['p12', '00:32:29', 'pan', 'geo-0-1', '6', '-2', 'Exploration']
['p12', '00:32:29', 'pan', 'geo-0-1', '9', '-2', 'Exploration']
['p12', '00:32:29', 'pan', 'geo-0-1', '7', '-1', 'Exploration']
['p12', '00:32:29', 'pan', 'geo-0-1', '5', '-1', 'Exploration']
['p12', '00:32:29', 'pan', 'geo-0-1', '4', '0', 'Exploration']
['p12', '00:32:29', 'pan', 'geo-0-1', '1', '0', 'Exploration']
['p12', '00:32:29', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:29', 'clear', 'undefined', 'undefined', 'Exploration']
['p12', '00:32:29', 'brush', 'hist-4', '4-9-9-0_', 'Exploration']
['p12', '00:32:29', 'brush', 'hist-4', '4-10-10-0_', 'Exploration']
['p12', '00:32:29', 'brush', 'hist-4', '4-11-11-0_', 'Exploration']
['p12', '00:32:29', 'brush', 'hist-4', '4-12-12-0_', 'Exploration']
['p12', '00:32:29', 'brush', 'hist-4', '4-13-13-0_', 'Exploration']
['p12', '00:32:29', 'brush', 'hist-4', '4-14-14-0_', 'Exploration']
['p12', '00:32:29', 'brush', 'hist-4', '4-15-15-0_', 'Exploration']
['p12', '00:32:29', 'brush', 'hist-4', '4-16-16-0_', 'Exploration']
['p12', '00:32:29', 'brush', 'hist-4', '4-17-17-0_', 'Exploration']
['p12', '00:32:29', 'brush', 'hist-4', '4-18-18-0_', 'Exploration']
['p12', '00:32:30', 'brush', 'hist-4', '4-19-19-0_', 'Exploration']
['p12', '00:32:30', 'brush', 'hist-4', '4-20-20-0_', 'Exploration']
['p12', '00:32:30', 'brush', 'hist-4', '4-21-21-0_', 'Exploration']
['p12', '00:32:30', 'brush', 'hist-4', '4-22-22-0_', 'Exploration']
['p12', '00:32:30', 'brush', 'hist-4', '4-23-23-0_', 'Exploration']
['p12', '00:32:31', 'brush', 'hist-4', '4-22-22-0_', 'Exploration']
['p12', '00:32:31', 'brush', 'hist-4', '4-21-21-0_', 'Exploration']
['p12', '00:32:31', 'brush', 'hist-4', '4-20-20-0_', 'Exploration']
['p12', '00:32:31', 'brush', 'hist-4', '4-19-19-0_', 'Exploration']
['p12', '00:32:31', 'brush', 'hist-4', '4-18-18-0_', 'Exploration']
['p12', '00:32:32', 'brush', 'hist-4', '4-17-17-0_', 'Exploration']
['p12', '00:32:32', 'brush', 'hist-4', '4-16-16-0_', 'Exploration']
['p12', '00:32:32', 'brush', 'hist-4', '4-15-15-0_', 'Exploration']
['p12', '00:32:32', 'brush', 'hist-4', '4-14-14-0_', 'Exploration']
['p12', '00:32:32', 'brush', 'hist-4', '4-13-13-0_', 'Exploration']
['p12', '00:32:32', 'brush', 'hist-4', '4-12-12-0_', 'Exploration']
['p12', '00:32:33', 'brush', 'hist-4', '4-11-11-0_', 'Exploration']
['p12', '00:32:33', 'brush', 'hist-4', '4-10-10-0_', 'Exploration']
['p12', '00:32:33', 'brush', 'hist-4', '4-9-9-0_', 'Exploration']
['p12', '00:32:33', 'brush', 'hist-4', '4-10-10-0_', 'Exploration']
['p12', '00:32:33', 'brush', 'hist-4', '4-11-11-0_', 'Exploration']
['p12', '00:32:33', 'brush', 'hist-4', '4-12-12-0_', 'Exploration']
['p12', '00:32:33', 'brush', 'hist-4', '4-13-13-0_', 'Exploration']
['p12', '00:32:33', 'brush', 'hist-4', '4-14-14-0_', 'Exploration']
['p12', '00:32:33', 'brush', 'hist-4', '4-15-15-0_', 'Exploration']
['p12', '00:32:33', 'brush', 'hist-4', '4-16-16-0_', 'Exploration']
['p12', '00:32:33', 'brush', 'hist-4', '4-17-17-0_', 'Exploration']
['p12', '00:32:33', 'clear', 'undefined', 'undefined', 'Exploration']
['p12', '00:32:34', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:34', 'pan', 'geo-0-1', '-2', '0', 'Exploration']
['p12', '00:32:34', 'pan', 'geo-0-1', '-7', '-2', 'Exploration']
['p12', '00:32:34', 'pan', 'geo-0-1', '-8', '-2', 'Exploration']
['p12', '00:32:34', 'pan', 'geo-0-1', '-6', '-4', 'Exploration']
['p12', '00:32:34', 'pan', 'geo-0-1', '-4', '-1', 'Exploration']
['p12', '00:32:34', 'pan', 'geo-0-1', '-1', '0', 'Exploration']
['p12', '00:32:34', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:35', 'clear', 'undefined', 'undefined', 'Exploration']
['p12', '00:32:36', 'pan', 'geo-0-1', '-89', '217', 'Exploration']
['p12', '00:32:36', 'zoom', 'geo-0-1', '3', 'Exploration']
['p12', '00:32:36', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:36', 'tile cached', 'undefined', '0-1024-1279-4x1-1024-1279-4x4-0-23-0', 'Exploration']
['p12', '00:32:37', 'pan', 'geo-0-1', '1', '-3', 'Exploration']
['p12', '00:32:37', 'pan', 'geo-0-1', '1', '-4', 'Exploration']
['p12', '00:32:37', 'pan', 'geo-0-1', '4', '-16', 'Exploration']
['p12', '00:32:37', 'pan', 'geo-0-1', '0', '-10', 'Exploration']
['p12', '00:32:37', 'pan', 'geo-0-1', '0', '-4', 'Exploration']
['p12', '00:32:37', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:37', 'pan', 'geo-0-1', '-1', '0', 'Exploration']
['p12', '00:32:37', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:32:38', 'pan', 'geo-0-1', '-173', '397', 'Drill-Down']
['p12', '00:32:38', 'zoom', 'geo-0-1', '4', 'Drill-Down']
['p12', '00:32:38', 'pan', 'geo-0-1', '0', '0', 'Drill-Down']
['p12', '00:32:38', 'tile cached', 'undefined', '0-768-1023-4x1-1792-2047-4x4-0-23-0', 'Drill-Down']
['p12', '00:32:38', 'tile cached', 'undefined', '0-1024-1279-4x1-1792-2047-4x4-0-23-0', 'Drill-Down']
['p12', '00:32:38', 'tile cached', 'undefined', '0-1280-1535-4x1-1792-2047-4x4-0-23-0', 'Drill-Down']
['p12', '00:32:38', 'tile cached', 'undefined', '0-1536-1791-4x1-1792-2047-4x4-0-23-0', 'Drill-Down']
['p12', '00:32:38', 'tile cached', 'undefined', '0-1792-2047-4x1-1792-2047-4x4-0-23-0', 'Drill-Down']
['p12', '00:32:38', 'pan', 'geo-0-1', '2', '0', 'Drill-Down']
['p12', '00:32:38', 'pan', 'geo-0-1', '7', '0', 'Drill-Down']
['p12', '00:32:38', 'pan', 'geo-0-1', '31', '1', 'Drill-Down']
['p12', '00:32:39', 'pan', 'geo-0-1', '13', '0', 'Drill-Down']
['p12', '00:32:39', 'pan', 'geo-0-1', '0', '0', 'Drill-Down']
['p12', '00:32:40', 'pan', 'geo-0-1', '-294', '796', 'Sensemaking']
['p12', '00:32:40', 'zoom', 'geo-0-1', '5', 'Sensemaking']
['p12', '00:32:40', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p12', '00:32:40', 'pan', 'geo-0-1', '2', '3', 'Sensemaking']
['p12', '00:32:40', 'pan', 'geo-0-1', '5', '5', 'Sensemaking']
['p12', '00:32:40', 'tile cached', 'undefined', '0-1536-1791-4x1-1280-1535-4x2-0-11-0', 'Sensemaking']
['p12', '00:32:40', 'tile cached', 'undefined', '0-1536-1791-4x1-1536-1791-4x2-0-11-0', 'Sensemaking']
['p12', '00:32:40', 'tile cached', 'undefined', '0-1536-1791-4x1-1280-1535-4x3-0-30-0', 'Sensemaking']
['p12', '00:32:40', 'tile cached', 'undefined', '0-1536-1791-4x1-1536-1791-4x3-0-30-0', 'Sensemaking']
['p12', '00:32:40', 'pan', 'geo-0-1', '12', '12', 'Sensemaking']
['p12', '00:32:40', 'tile cached', 'undefined', '0-1536-1791-4x1-1280-1535-4x4-0-23-0', 'Sensemaking']
['p12', '00:32:40', 'tile cached', 'undefined', '0-1536-1791-4x1-1536-1791-4x4-0-23-0', 'Sensemaking']
['p12', '00:32:40', 'tile cached', 'undefined', '0-1536-1791-4x1-1280-1535-4x5-0-29-1', 'Sensemaking']
['p12', '00:32:40', 'tile cached', 'undefined', '0-2560-2815-5x1-3328-3583-5x4-0-23-0', 'Sensemaking']
['p12', '00:32:40', 'tile cached', 'undefined', '0-1536-1791-4x1-1536-1791-4x5-0-29-1', 'Sensemaking']
['p12', '00:32:41', 'pan', 'geo-0-1', '4', '6', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-2816-3071-5x1-3328-3583-5x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3072-3327-5x1-2816-3071-5x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3328-3583-5x1-2816-3071-5x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3072-3327-5x1-3072-3327-5x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'pan', 'geo-0-1', '1', '2', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3072-3327-5x1-3328-3583-5x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3328-3583-5x1-3072-3327-5x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3328-3583-5x1-3328-3583-5x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3072-3327-5x1-1280-1535-5x2-0-11-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3072-3327-5x1-1536-1791-5x2-0-11-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3328-3583-5x1-1280-1535-5x2-0-11-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3328-3583-5x1-1536-1791-5x2-0-11-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3584-3839-5x1-1280-1535-5x2-0-11-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3584-3839-5x1-1536-1791-5x2-0-11-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3072-3327-5x1-1280-1535-5x3-0-30-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3072-3327-5x1-1536-1791-5x3-0-30-0', 'Sensemaking']
['p12', '00:32:41', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3328-3583-5x1-1536-1791-5x3-0-30-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3328-3583-5x1-1280-1535-5x3-0-30-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3584-3839-5x1-1280-1535-5x3-0-30-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3072-3327-5x1-1280-1535-5x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3072-3327-5x1-1536-1791-5x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3328-3583-5x1-1280-1535-5x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3584-3839-5x1-1536-1791-5x3-0-30-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3584-3839-5x1-1280-1535-5x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3328-3583-5x1-1536-1791-5x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3584-3839-5x1-1536-1791-5x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3072-3327-5x1-1280-1535-5x5-0-29-1', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3328-3583-5x1-1280-1535-5x5-0-29-1', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3072-3327-5x1-1536-1791-5x5-0-29-1', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3328-3583-5x1-1536-1791-5x5-0-29-1', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3584-3839-5x1-1280-1535-5x5-0-29-1', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-3584-3839-5x1-1536-1791-5x5-0-29-1', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-6400-6655-6x1-2816-3071-6x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-6400-6655-6x1-3072-3327-6x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-6400-6655-6x1-3328-3583-6x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-6656-6911-6x1-2816-3071-6x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-6912-7167-6x1-2816-3071-6x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-6656-6911-6x1-3072-3327-6x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-6656-6911-6x1-3328-3583-6x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-6912-7167-6x1-3072-3327-6x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-6912-7167-6x1-3328-3583-6x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-7424-7679-6x1-2816-3071-6x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-7168-7423-6x1-2816-3071-6x4-0-23-0', 'Sensemaking']
['p12', '00:32:41', 'tile cached', 'undefined', '0-7168-7423-6x1-3328-3583-6x4-0-23-0', 'Sensemaking']
